"ScanNumber, ScanName, ScanPointNumber, corr_Xcoord in mm per BX, corr_Ycoord in mm per BX"
Scan_1
3,Y3,20,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0013025152704941518, '1783': 0.0012350577150901381, '872': 0.0012453466785877722, '2063': 0.0012830000448753934, '41': 0.0012893028749919777}"
3,Y3,21,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0011647967982975282, '1783': 0.0011038700378908849, '872': 0.0011158482250799265, '2063': 0.0011463225971357215, '41': 0.0011563139169835362}"
3,Y3,22,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0010446113327480561, '1783': 0.00098995849617640962, '872': 0.0010015205170849212, '2063': 0.0010278077617853719, '41': 0.0010391163683902435}"
3,Y3,23,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.00094356731399847617, '1783': 0.00089442026755666329, '872': 0.00090481765088812382, '2063': 0.00092848798420077684, '41': 0.0009399355432423834}"
3,Y3,24,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.00085922755729800522, '1783': 0.00081471404186225164, '872': 0.00082389235524258937, '2063': 0.00084567418641759483, '41': 0.00085679241926367867}"
3,Y3,25,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.00078842662415635231, '1783': 0.00074777938516594348, '872': 0.00075590910630392717, '2063': 0.00077615104920794641, '41': 0.00078679278226097152}"
Scan_5
5,X5,1,"{'281': -0.001138220904626921, '1783': -0.0010854736784075697, '872': -0.001093791578243969, '2063': -0.0011375398271490421, '41': -0.0011444823711295254}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,2,"{'281': -0.0012729096183199688, '1783': -0.0012140124601553511, '872': -0.0012226613230034943, '2063': -0.0012678471740947747, '41': -0.0012726087982033523}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,3,"{'281': -0.0014258846043850059, '1783': -0.0013591171752315064, '872': -0.0013675162871742376, '2063': -0.0014078692922204099, '41': -0.0014094429709036788}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,4,"{'281': -0.0015817027489324227, '1783': -0.0015053242330670515, '872': -0.0015124649133029207, '2063': -0.0015378484015953493, '41': -0.0015353704842062453}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,5,"{'281': -0.0017044983242014624, '1783': -0.0016180450591179868, '872': -0.0016226791681607762, '2063': -0.0016218361090719711, '41': -0.0016149732224925652}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,6,"{'281': -0.0017345847993869724, '1783': -0.0016412375029224587, '872': -0.0016424636736094302, '2063': -0.0016092905532085963, '41': -0.0015987521878305612}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,7,"{'281': -0.0016009821748690502, '1783': -0.0015096355338397945, '872': -0.0015076718721986587, '2063': -0.0014484246627387445, '41': -0.0014362430836719045}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,8,"{'281': -0.001251973626641143, '1783': -0.0011770287111894625, '872': -0.0011735028541755936, '2063': -0.0011089383180499788, '41': -0.0010981230280859879}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
